PRICE_PER_NIGHT,TAX_AMOUNT,ACCOM_NAME_EN,ACCOM_TYPE_CODE,BOOKING_PROVIDER_NAME_EN,ROOM_TYPE_CODE,CITY_NAME_EN,REVIEW_SCORE_NAME_EN,STAR_RATING_CODE
46.8,35.1,Elaf Kinda Hotel,Hotel,STAYFORLONG,Specialty Rooms,Mecca,Very Good,4
46.8,35.1,Elaf Kinda Hotel,Hotel,HOTELS.COM,Specialty Rooms,Mecca,Very Good,4
29.2,21.9,Copthorne Makkah Al Naseem,Hotel,BOOKING.COM,Suite,Mecca,Very Good,4
29.2,21.9,Copthorne Makkah Al Naseem,Hotel,KAYAK,Suite,Mecca,Very Good,4
33,24.75,Copthorne Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
34.6,25.95,Le Mژridien Towers Makkah,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
36.8,27.6,Shaza Makkah,Hotel,SUPER.COM,Twin Room,Mecca,Very Good,5
37,27.75,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
38.2,28.65,Le Mژridien Makkah,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
38.2,28.65,Le Mژridien Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
38.4,28.8,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,TRAVELUP,Twin Room,Mecca,Very Good,5
10.4,7.8,Novotel Residences Makkah,Apartment,SWISSOTEL,Studio,Mecca,Very Good,0
10.6,7.95,Emaar Al Khalil,Hotel,PRICELINE,Standard Room,Mecca,Good,3
11,8.25,Abraj Al Tayseer Tuwa Hotel,Hotel,KAYAK,Standard Room,Mecca,Good,3
14,10.5,Palestine Hotel Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Good,3
14.2,10.65,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
48.8,36.6,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Good,5
49.4,37.05,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
49.4,37.05,Makkah Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
49.4,37.05,Makkah Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
50,37.5,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
50.6,37.95,Anjum Makkah Hotel,Hotel,PRICELINE,Deluxe Room,Mecca,Wonderful,5
51,38.25,Pullman Zamzam Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
14.2,10.65,voco Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
14.2,10.65,Emaar Andalusia,Hotel,PRICELINE,Standard Room,Mecca,Good,3
14.4,10.8,Makkah al Aziziah,Hotel,KAYAK,Twin Room,Mecca,Good,5
14.6,10.95,Makkah Al Aziziah,Hotel,IHG,Specialty Rooms,Mecca,Okay,5
14.8,11.1,Makarem Umm Al Qura Hotel,Hotel,HOTELS.COM,Superior Room,Mecca,Good,5
48.8,36.6,Le Mژridien Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,5
12.2,9.15,Makkah al Aziziah,Hotel,PRESTIGIA,Standard Room,Mecca,Good,5
54,40.5,Jabal Omar Hyatt Regency Makkah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
54,40.5,"Jabal Omar Marriott Hotel, Makkah",Hotel,PRICETRAVEL,Superior Room,Mecca,Very Good,5
54.2,40.65,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Deluxe Room,Mecca,Good,5
54.4,40.8,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
54.4,40.8,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Good,5
54.6,40.95,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
51,38.25,Pullman Zamzam Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Good,5
51,38.25,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Good,5
51,38.25,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Deluxe Room,Mecca,Good,5
51.4,38.55,Makkah Towers,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
51.6,38.7,Makarem Ajyad Makkah Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
52,39,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
52,39,Swiss™tel Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
52.2,39.15,Swiss™tel Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
52.4,39.3,Swiss™tel Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
52.4,39.3,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
54,40.5,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Twin Room,Mecca,Very Good,5
39.4,29.55,Al tawfeeg hotel - Al Azizyah,Hotel,HOTELS.COM,Double Room,Mecca,Very Good,0
41.2,30.9,Le Mژridien Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,5
12.6,9.45,Ajm Mina Hotel,Hotel,KAYAK,Quadruple Room,Al Maqrah,Good,1
12.6,9.45,___ ________,Hotel,AGODA.COM,Standard Room,Mecca,Good,2
54,40.5,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
54,40.5,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Good,5
54.8,41.1,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Good,5
54.8,41.1,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
55.2,41.4,Conrad Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
55.4,41.55,Le Mژridien Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
55.4,41.55,Pullman Zamzam Makkah,Hotel,HOTELS.COM,Suite,Mecca,Good,5
42.8,32.1,Le Mژridien Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
43,32.25,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
13,9.75,Violet Al Azizia Hotel Masjid Al Qatari,Hotel,EXPEDIA,Triple Room,Mecca,Very Good,4
13,9.75,Violet Al Azizia Hotel Masjid Al Qatari,Hotel,HOTELS.COM,Triple Room,Mecca,Very Good,4
13.4,10.05,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
13.4,10.05,Emaar Al Noor,Hotel,KAYAK,Apartment Rooms,Mecca,Very Good,3
13.6,10.2,Emaar Al Manar,Hotel,PRICELINE,Twin Room,Mecca,Good,3
13.8,10.35,Palestine Hotel Makkah,Hotel,KAYAK,Economy Room,Mecca,Good,3
43.6,32.7,Pullman Zamzam Makkah,Hotel,TRAVELUP,Classic Room,Mecca,Good,5
44,33,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
44,33,Jumeirah Jabal Omar Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
45.2,33.9,Shaza Makkah,Hotel,KAYAK,Suite,Mecca,Very Good,5
45.4,34.05,Jabal Omar Hyatt Regency Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
45.6,34.2,Elaf Kinda Hotel,Hotel,KAYAK,Twin Room,Mecca,Very Good,4
46.6,34.95,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
47,35.25,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Deluxe Room,Mecca,Very Good,5
47.2,35.4,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
47.4,35.55,Pullman Zamzam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Good,5
52,39,Le Mژridien Makkah,Hotel,PRICETRAVEL,Twin Room,Mecca,Very Good,5
52.8,39.6,Swiss™tel Al Maqam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
52.8,39.6,Makkah Towers,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
53.2,39.9,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
55.6,41.7,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
56,42,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Good,5
56,42,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICETRAVEL,Specialty Rooms,Mecca,Very Good,5
56.4,42.3,Pullman Zamzam Makkah,Hotel,PRICETRAVEL,Deluxe Room,Mecca,Good,5
56.6,42.45,Le Mژridien Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
57.2,42.9,Le Mژridien Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
57.8,43.35,Jabal Omar Hyatt Regency Makkah,Hotel,KAYAK,King Bed Room,Mecca,Very Good,5
14.8,11.1,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Superior Room,Mecca,Good,5
15,11.25,Violet Al Azizia Hotel Masjid Al Qatari,Hotel,HOTELS.COM,Quadruple Room,Mecca,Very Good,4
15,11.25,Park Inn by Radisson Makkah Aziziyah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
15,11.25,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
15.4,11.55,Boudl Ajyad Mecca,Hotel,BOOKING.COM,Studio,Mecca,Very Good,3
15.4,11.55,Emaar Andalusia,Hotel,PRICELINE,Standard Room,Mecca,Good,3
15.6,11.7,Novotel Residences Makkah,Apartment,AGODA.COM,Apartment Rooms,Mecca,Very Good,0
53.6,40.2,Swiss™tel Al Maqam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
53.6,40.2,Swiss™tel Al Maqam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
54.2,40.65,Swiss™tel Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
54.6,40.95,Elaf Kinda Hotel,Hotel,EXPEDIA,Specialty Rooms,Mecca,Very Good,4
55.8,41.85,Swiss™tel Al Maqam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
56.8,42.6,Conrad Jabal Omar Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
57.2,42.9,Makkah Towers,Hotel,KAYAK,Suite,Mecca,Good,5
57.2,42.9,Makkah Towers,Hotel,HOTELS.COM,Suite,Mecca,Good,5
57.6,43.2,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
57.8,43.35,Jabal Omar Hyatt Regency Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
58.6,43.95,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
59,44.25,Al Marwa Rayhaan By Rotana,Hotel,SUPER.COM,Standard Room,Mecca,Very Good,5
55.8,41.85,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Other,Mecca,Very Good,5
56.6,42.45,Swiss™tel Al Maqam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
56.8,42.6,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
58.8,44.1,Anjum Makkah Hotel,Hotel,HOTELS.COM,Suite,Mecca,Wonderful,5
60.4,45.3,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
61.4,46.05,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
13.8,10.35,Park Inn Makkah Al Naseem,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
14.6,10.95,Makkah Al Aziziah,Hotel,IHG,Standard Room,Mecca,Okay,5
58.2,43.65,Le Mژridien Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
58.4,43.8,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
58.4,43.8,Le Mژridien Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
58.6,43.95,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
58.6,43.95,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
59.2,44.4,Anjum Makkah Hotel,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
59.4,44.55,Jabal Omar Hyatt Regency Makkah,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
59.8,44.85,Swiss™tel Al Maqam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Very Good,5
61.8,46.35,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
62.4,46.8,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,TRAVELUP,Twin Room,Mecca,Very Good,5
14.6,10.95,Makkah al Aziziah,Hotel,PRICELINE,Standard Room,Mecca,Good,5
14.8,11.1,Lamar Ajyad First Hotel Tower B,Hotel,BOOKING.COM,Standard Room,Mecca,Good,3
14.8,11.1,Elaf Bakkah Hotel,Hotel,PRICETRAVEL,Triple Room,Mecca,Very Good,4
15,11.25,Violet Al Azizia Hotel Masjid Al Qatari,Hotel,EXPEDIA,Quadruple Room,Mecca,Very Good,4
15.4,11.55,_____ ________ 2,Hotel,BOOKING.COM,Family Room,Mecca,Very Good,0
61.4,46.05,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
61.4,46.05,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
62.4,46.8,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
62.6,46.95,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
62.8,47.1,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,5
62.8,47.1,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,BOOKING.COM,Specialty Rooms,Mecca,Very Good,5
62.8,47.1,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Specialty Rooms,Mecca,Very Good,5
64.6,48.45,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
65,48.75,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Classic Room,Mecca,Wonderful,5
67.4,50.55,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
69.2,51.9,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,EXPEDIA,Studio,Mecca,Very Good,5
70.6,52.95,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
75.8,56.85,Raffles Makkah Palace,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
77.2,57.9,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,PRESTIGIA,Superior Room,Mecca,Very Good,5
81.2,60.9,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,PRESTIGIA,Superior Room,Mecca,Very Good,5
60.6,45.45,Al Marwa Rayhaan By Rotana,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
60.6,45.45,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
60.6,45.45,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
62,46.5,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
62.2,46.65,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
62.2,46.65,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
62.2,46.65,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,5
62.6,46.95,Al Khulafaa Al Fausaliah Hotel by Tera,Hotel,BOOKING.COM,Double Room,Mecca,Good,1
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Specialty Rooms,Mecca,Very Good,5
62.8,47.1,Le Mژridien Makkah,Hotel,SHERATON,Classic Room,Mecca,Very Good,5
63.8,47.85,"Jabal Omar Marriott Hotel, Makkah",Hotel,BOOKING.COM,Suite,Mecca,Very Good,5
63.8,47.85,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
64.6,48.45,Le Mژridien Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
66.8,50.1,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
67.6,50.7,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Other,Mecca,Very Good,5
68.2,51.15,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
69.2,51.9,Anjum Makkah Hotel,Hotel,STAYFORLONG,Classic Room,Mecca,Wonderful,5
71.6,53.7,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Very Good,5
71.8,53.85,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
15.8,11.85,Palestine Hotel Makkah,Hotel,EXPEDIA,Triple Room,Mecca,Good,3
16.4,12.3,Elaf Bakkah Hotel,Hotel,HOTELS.COM,Quadruple Room,Mecca,Very Good,4
16.4,12.3,Makkah Al Aziziah,Hotel,IHG,Standard Room,Mecca,Okay,5
16.6,12.45,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
16.8,12.6,Al Ebaa Hotel,Hotel,KAYAK,Standard Room,Mecca,Very Good,3
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Twin Room,Mecca,Very Good,5
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Specialty Rooms,Mecca,Very Good,5
62.6,46.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Studio,Mecca,Very Good,5
63.8,47.85,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,King Bed Room,Mecca,Very Good,5
63.8,47.85,Al Marwa Rayhaan By Rotana,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
63.8,47.85,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
65.8,49.35,Swiss™tel Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
67,50.25,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Suite,Mecca,Very Good,5
67.2,50.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,5
47.4,35.55,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
47.4,35.55,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
48.2,36.15,Pullman Zamzam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Good,5
48.4,36.3,Jumeirah Jabal Omar Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
49.2,36.9,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
49.2,36.9,Pullman Zamzam Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Good,5
74.8,56.1,Raffles Makkah Palace,Hotel,BOOKING.COM,Suite,Mecca,Wonderful,5
77.4,58.05,Al Ghufran Safwah Hotel Makkah,Hotel,EXPEDIA,Superior Room,Mecca,Wonderful,5
82.6,61.95,Al Ghufran Safwah Hotel Makkah,Hotel,BOOKING.COM,Double Room,Mecca,Wonderful,5
86.4,64.8,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,TRAVELUP,Specialty Rooms,Mecca,Very Good,5
86.4,64.8,Raffles Makkah Palace,Hotel,SWISSOTEL,Suite,Mecca,Wonderful,5
86.6,64.95,Kyona Alaziziyah - _____ ________,Hotel,AGODA.COM,Economy Room,Mecca,Okay,3
86.6,64.95,Kyona Alaziziyah - _____ ________,Hotel,BOOKING.COM,Economy Room,Mecca,Okay,3
115,86.25,Kyona Alaziziyah - _____ ________,Hotel,KAYAK,Triple Room,Mecca,Okay,3
117.6,88.2,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
81.8,61.35,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
82,61.5,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
92,69,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
3.2,2.4,____ ____ ____,Hotel,KAYAK,Standard Room,Mecca,Mediocre,1
17.4,13.05,Makarem Umm Al Qura Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Good,5
17.6,13.2,Le Mژridien Towers Makkah,Hotel,SUPER.COM,Standard Room,Mecca,Wonderful,5
17.8,13.35,Makkah al Aziziah,Hotel,PRICELINE,Standard Room,Mecca,Good,5
17.8,13.35,Makkah al Aziziah,Hotel,EXPEDIA,Standard Room,Mecca,Good,5
17.8,13.35,Makkah al Aziziah,Hotel,BOOKING.COM,Standard Room,Mecca,Good,5
67.2,50.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Specialty Rooms,Mecca,Very Good,5
67.8,50.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
67.8,50.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Triple Room,Mecca,Very Good,5
67.8,50.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Triple Room,Mecca,Very Good,5
69,51.75,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
71.2,53.4,Elaf Kinda Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,4
71.8,53.85,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
72.6,54.45,Anjum Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Wonderful,5
73.4,55.05,Pullman Zamzam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Good,5
74.8,56.1,Raffles Makkah Palace,Hotel,SWISSOTEL,Suite,Mecca,Wonderful,5
15.4,11.55,Copthorne Makkah Al Naseem,Hotel,TRIP.COM,King Bed Room,Mecca,Very Good,4
15.8,11.85,Palestine Hotel Makkah,Hotel,PRICELINE,Economy Room,Mecca,Good,3
15.8,11.85,Palestine Hotel Makkah,Hotel,BOOKING.COM,Economy Room,Mecca,Good,3
16,12,Four Points by Sheraton Makkah Al Naseem,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,4
74.8,56.1,Raffles Makkah Palace,Hotel,HOTELS.COM,Suite,Mecca,Wonderful,5
76,57,Al Ghufran Safwah Hotel Makkah,Hotel,KAYAK,Superior Room,Mecca,Wonderful,5
76.2,57.15,Al Ghufran Safwah Hotel Makkah,Hotel,PRICELINE,Superior Room,Mecca,Wonderful,5
76.8,57.6,Al Ghufran Safwah Hotel Makkah,Hotel,HOTELS.COM,Superior Room,Mecca,Wonderful,5
81.6,61.2,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
81.6,61.2,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
81.6,61.2,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,KAYAK,Superior Room,Mecca,Very Good,5
87.8,65.85,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,PRESTIGIA,Suite,Mecca,Very Good,5
134.2,100.65,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
252.8,189.6,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
4.2,3.15,Namma Mawaddah hotel,Hotel,AGODA.COM,Triple Room,Mecca,Good,3
4.4,3.3,Namma Mawaddah hotel,Hotel,SUPER.COM,Triple Room,Mecca,Good,3
4.6,3.45,Al Hidayah Towers Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,1
5.2,3.9,Osturat Emaar Hotel,Hotel,EXPEDIA,Quadruple Room,Mecca,Good,2
5.6,4.2,Al Hidayah Towers Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,1
6.8,5.1,_____ ________ 2,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,0
7.4,5.55,Mahd Al Resala 3 Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,0
7.4,5.55,Mahd Al Resala 3 Hotel,Hotel,AGODA.COM,Triple Room,Mecca,Very Good,0
7.4,5.55,_____ ________ 2,Hotel,KAYAK,Triple Room,Mecca,Very Good,0
7.6,5.7,Jawharet Al Majd Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Good,1
7.8,5.85,Time Ruba Hotel & Suites,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
103.6,77.7,Kyona Alaziziyah - _____ ________,Hotel,AGODA.COM,Triple Room,Mecca,Okay,3
533.2,399.9,Makarem Umm Al Qura Hotel,Hotel,TRAVELUP,Suite,Mecca,Good,5
4.8,3.6,Landmark Darkm Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,0
4.8,3.6,Al Hidayah Towers Hotel,Hotel,SUPER.COM,Deluxe Room,Mecca,Very Good,1
4.8,3.6,Namma Mawaddah hotel,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,3
16.4,12.3,Makkah al Aziziah,Hotel,KAYAK,Standard Room,Mecca,Good,5
16.4,12.3,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Superior Room,Mecca,Good,5
16.6,12.45,Lamar Ajyad First Hotel Tower B,Hotel,KAYAK,Standard Room,Mecca,Good,3
17,12.75,Millennium Makkah Al Naseem,Hotel,TRAVELUP,Superior Room,Mecca,Very Good,5
17.4,13.05,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
17.4,13.05,Park Inn By Radisson Makkah Thakher East,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,4
17.6,13.2,Makkah Al Aziziah,Hotel,IHG,Specialty Rooms,Mecca,Okay,5
17.6,13.2,Palestine Hotel Makkah,Hotel,EXPEDIA,Quadruple Room,Mecca,Good,3
8.2,6.15,Al Hidayah Towers Hotel,Hotel,EXPEDIA,Suite,Mecca,Very Good,1
8.2,6.15,Al Hidayah Towers Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,1
